Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-dem-zigaretten-band.json	651	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	12	68	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-an-subtyp.json	937	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	12	63	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-chronisch.json	2291	2	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	25	84	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-cpcor-diag.json	691	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	4	12	61	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-einnahmezeit.json	719	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	12	58	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-gewicht-angabe.json	633	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	11	56	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-mhi-gewichtsmethode.json	849	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	12	59	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-mhi-groesse-angabe.json	640	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	3	18	54	0	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-pcor-example-general-health.json	1125	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	15	56	0	0	1	0	1	0	0
fsh-generated/resources/Patient-pcor-mii-exa-patient.json	138	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	6	14	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-DEM.json	9586	5	0	0	0	0	0	0	1	436	0	0	0	0	0	0	0	0	0	0	6	168	130	0	0	0	0	7	0	0
fsh-generated/resources/Questionnaire-MHI.json	18916	7	0	0	0	0	0	0	2	64	0	0	0	0	0	0	0	0	0	0	8	358	194	0	0	0	0	13	0	2
fsh-generated/resources/Questionnaire-PcorExampleQuestionnaire.json	2610	2	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	4	53	44	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-DEMResponse.json	7051	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	5	108	63	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-MHIResponse.json	9269	5	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	3	196	82	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-dem-beziehungsstatus-vs.json	1072	3	0	0	1	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	3	14	266	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-einkommen-vs.json	1580	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	4	17	90	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-erwerbsstatus-vs.json	2612	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	3	25	92	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-geschlecht-vs.json	1501	34	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	2	14	80	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-haeufigkeit-5-vs.json	1519	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	12	90	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-isced-vs.json	2365	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	16	79	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-ja-nein-ka-vs.json	1491	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	11	80	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-ja-nein-nz-vs.json	1480	1	0	0	0	0	0	0	1	9	0	0	0	0	1	0	0	0	0	0	3	10	76	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-ja-nein.json	1199	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	10	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-leichtigkeit-6-vs.json	1776	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	18	80	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-rentenstatus-vs.json	1352	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	13	80	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dem-urbanizitaet-vs.json	1354	1	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	3	12	77	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dem-zigaretten-band-vs.json	1331	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2	16	70	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mhi-an-subtyp-vs.json	1594	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	12	69	0	0	0	0	1	0	1
fsh-generated/resources/ValueSet-mhi-chronisch-vs.json	4816	2	0	0	0	0	0	0	0	9	0	0	1	0	1	0	0	0	0	0	3	46	95	0	0	1	0	2	0	0
fsh-generated/resources/ValueSet-mhi-cpcor-diag-vs.json	1354	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	15	65	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mhi-einnahmezeit-vs.json	1486	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	13	68	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-gewicht-angabe-vs.json	1226	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	10	64	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mhi-gewichtsmethode-vs.json	1732	2	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	14	68	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mhi-groesse-angabe-vs.json	1233	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	11	66	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-pcor-example-general-health.json	591	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	6	58	0	0	0	0	0	0	0
input/examples/QuestionnaireResponse-pcor-mii-exa-example-response.json	1909	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	53	26	0	0	0	0	0	0	0
input/examples/QuestionnaireResponse-pcor-mii-exa-promis-16-response.json	4010	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	95	50	0	0	0	0	0	0	1
input/examples/QuestionnaireResponse-pcor-mii-exa-promis-cognitive-function-response.json	1761	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	35	29	0	0	0	0	0	0	0
/input/includes/template-page-md.html	2327	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/variables.md	54	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-header.html	431	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/img.html	385	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-css.html	4556	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1689	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	2770	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-16.md	12592	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
/input/pagecontent/Release-Notes.md	1546	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-33.md	1572	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/MHI.md	1436	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-29.md	17788	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
/input/pagecontent/Demographie.md	1051	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/PROMIS.md	2792	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/Validierung.md	6761	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/PROMIS-Cognitive-Function.md	5337	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	2069	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/Implementation.md	4610	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/Bereitstellung.md	5048	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/BIH-Logo_neu.png	43630	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/Logo_Charite.png	25985	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	28957	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0	0
